sentence	sentence_id	locale	reason
அச் சேரமானும் ஒளவையாரிடத்து அளவற்ற போன்பு கொண்டவன்.	5f0f63dbec8dbf5df69fe364d53c8e686ccc8ab00a0dbc41d651b11a405478d3	ta	grammar-or-spelling
அம்மனிதர்ளை எடை போடவும் செய்கிறது.	5c52f2de767262305c401381d0bf6cdf761d2078eaade3d0f1e8ec0aa1642c2b	ta	grammar-or-spelling
வம்பு அவிழும் செண்பகத்தின் வாசமுண்டு மணிவண்டு வகுளத்தின் மலர்மேல் வைகும் செம்பியன் கோச் செங்கணான் சேர்ந்தகோயில்.	5a2804b18c6cc49481e91eb839a4ba58ca37d3a012262fdea476e728f4dfaade	ta	difficult-pronounce
இந்த நம்பியை அடுத்தே அன்று அவருடன் வந்த சங்கர்ஷணர், பிரத்யும்னர், அநிருத்தர், புருஷோத்தமர் நிற்கிறார்கள்.	5b56f4ba4b1d681edc7d7364e4c17705c5b376ece6323902ee00baeb74a70b53	ta	difficult-pronounce
இவர்களைத் தலிர, ஸ்ரீ வில்லிப்புத்தூரில் பெரியாழ்வார் திருமகளாக அவதரித்த ஆண்டாளும் இந்த ரங்கநாதனிடத்திலே காதல் கொள்கிறாள்.	59b40610c1eb778eb07f54313ce7f503e2e2ebd71d3a7cabb6cfb43fa021834c	ta	grammar-or-spelling
திருவாளர் சல்லிவன் முதன் முதலாக நீலகிரி மலைக்கு வந்தபொழுது, பார்த்கையைக் கண்டு பேசினார்.	9c5a9e8d150906467227c35388526738e65e0e7ea39fa3895b943f9a6049924a	ta	grammar-or-spelling
வீதியில் சென்று அங்கிருந்தே பெருமாளைத் தெரிசித்துவிட்டு கதவைத் தாளிட்டு உள்ளே சென்றார்.	5f841437cd1ba312405afbbb115ce85595541c178382c2d83655027c987b5661	ta	grammar-or-spelling
செத்துப்போன அப்புறம்தானே இந்த மாதிரி மனுஷா எல்லாம் உங்களுக்கு கதாநாயகி ஆகிற வழக்கமாகச்சேன்னு சொன்னேன்... எந்த மாதிரி மனுஷா?	52060c1f72be4b0be66cc673e5e192d59fce9940e92cb471ae0d230cb97c0c4c	ta	difficult-pronounce
அவா இயல் உரங்கொளா அவாஆர் உள்ளம் உறுபொருள் பெறுதற் காகக் குரங்குபோல் அங்கும் இங்கும் குதித்துமே தாவிச் செல்லும்.	5eba0270906e5feeed1d0ceeffbd5b6026a93e98bdef9c53d197c92077e5340a	ta	difficult-pronounce
மிகச் சிலரே இவைளைக் காண முடிகிறது.	5e7b218d76a58f6c6c15be4dafcaf1820146264e8b9414431280f20b78a92417	ta	grammar-or-spelling
லேசாக கீழ்வானம் சிவந்து கிழக்கு வெழுக்கத் துவங்கியிருந்தது.	61a10bf0cea7684cf4379a41a0803a2d316355da8e72b890b51a8f238cba02d4	ta	grammar-or-spelling
மனிதன் மணைக்கட்டில் தேக்கி வைக்கப்பட்டிருந்த ரத்த வெள்ளத்தை திறந்து விடட்டுவிட்டான் ஹிட்லர் எனக் கேள்விப்பட்டனர்.	624dd303b3907d5137d9dda48abf02b5dee96bbf1eef4deef2ab4ab1e066217b	ta	grammar-or-spelling
இந்தக்கோயிலை மட்டுமே பார்த்துவிட்டுத் திரும்பி விட்டால், தலம் முழுவதையும் பற்றித் தெரிந்ததாக ஆகாது.	6076a43cb8389758d77a055a182d165da865fc4909a9b993715bea8606d88040	ta	grammar-or-spelling
நாய் பங்களா ஏர்க் காட்டில் சிறப்பாகப் பேசப் படுவனவற்லுள் நாய் பங்களாவும் ஒன்று.	60a09100b3fe3fd14754ee637eb529a3c61c5ff328d88652eb991229e52dc07a	ta	grammar-or-spelling
பலரும் மதிக்க, செல்வத்தில் திகழ்ந்த எங்கள்ம் குடும்பம், அதே ஊரில் சிறுமையிலும் வறுமையிலும் சில நாள் அல்லலுற்றது.	5c1c82c5394f0230ed62339abbff03dd87bea57ff107d611800fbeb1589684bf	ta	grammar-or-spelling
கலீலியோ கருத்துக்கனை, சாதனைகளை உலகத்திலே உள்ள தத்துவஞானிகள் பாராட்டினார்கள்!	5dc9e75e0e97db9dff67502f1f84dc22d10fbeaae281a716025ea849d8cc957c	ta	grammar-or-spelling
அதையே அறியாமை என்றும் அவித்தை என்றும் அஞ்ஞானம் என்றும் கூறுவாாகள.	5c41ea616b998ab257f93658f7257dc42f8d1d0310dd55573d1a6077389ddcf0	ta	grammar-or-spelling
⁠ பாலு பின்புறமாக வந்து லீலாவின் கண்ணைப் பொத்துகிறாப்.	62de316643d5159f81d5050a39274182b0227cbab3cce2caf152a68b8948b4d5	ta	grammar-or-spelling
புத்த சமயத்தின் ஹீனயானப் பிரிவினைச் சார்ந்தவராகவே அசுவகோசரை அவரது புத்த சரிதம் காட்டும் என்பதும் மொழிபெயர்ப்பாளரின் கருத்து.	62059ef076ba7ee7c79e25a3ad7ee8ce99e36c3f44d664d5d6673996d1cbd084	ta	difficult-pronounce
ஒன்று மகம்மதிய சிப்பாயாகவும் மற்றொன்று மகம்மதிய மந்திரியாகவும் சிப்பாயாக நடித்ததில் ஒன்று மாத்திரம் எனக்கு நன்றாய் ஞாபகமிருக்கிறது.	6051ae914ed85d9956b6c9573abaeec13d8802469974c4978b361b6c6cdd65ac	ta	difficult-pronounce
ஏவவும் செய்கலான்தான் தேறான் அவ்வுயிர்க்கு போஒம் அளவும் ஒர் நோய் என்ற திருக்குறள், வாழ்வின் படிப்பினையில் பிறந்த திருக்குறள்.	cacab98757b7a40194485807267a90de26225ae51f4e4e03f4c6e95994e34b2d	ta	difficult-pronounce
இந்தப் பாரபக்ஷம் காட்டியதற்காக அவனது மாமனாரான தக்ஷன், அவன் கலை தேயச் சாபமிட்டிருக்கிறான்.	550e59ca569088850f1e8441a209fc690ab359f8776b74229c077113dadfb775	ta	difficult-pronounce
சினனுக்குப் பிற்பட்டவரே புத்தர் என்பது வரலாறு.	5ff126b6bb3442b1f71b70657fb93d1a8c43d7651123192c8c4b9028e4c63f44	ta	grammar-or-spelling
எனவே, ஆத்திகர், நாத்திகர் என்னும் சம்சுகிருதப் பெயர்கட்கு நேராக முறையே உண்டென்பவர், இன்றென்பவர் என்னும் பெயர்களைத் தமிழில் வழங்கலாம்.	6234181563b88296c357c119ac3ba0f95fe30dcb9c2a6a65f2d70308461c0653	ta	difficult-pronounce
எழுதுங்கால் கோல்காணாக் கண்ணேபோல் கொண்கன் பழிகாணேன் கண்ட விடத்து.	60e331f371a1e896cfd72cab5207de2f4245705fcf9ff1ae8a37aa59f106bd43	ta	difficult-pronounce
என்று தவிதவித்து ஒடுவான்.	5ad44820ec324921360ba584a193ae11360176e8b2287662034a1c49b5926432	ta	grammar-or-spelling
⁠ பாலு பின்புறமாக வந்து லீலாவின் கண்ணைப் பொத்துகிறாப்.	62de316643d5159f81d5050a39274182b0227cbab3cce2caf152a68b8948b4d5	ta	grammar-or-spelling
முருகன் பெருமையை விளக்குகிற்து கதிர்காமம் புத்தர் சிறப்பை உணர்த்துகிறது கண்டி.	5ba82577c9780ecec964b4ac223fc89d20f8e87d46e7a4d512867f7c06288e19	ta	grammar-or-spelling
அதையே அறியாமை என்றும் அவித்தை என்றும் அஞ்ஞானம் என்றும் கூறுவாாகள.	5c41ea616b998ab257f93658f7257dc42f8d1d0310dd55573d1a6077389ddcf0	ta	grammar-or-spelling
நாற்றாண்டுக்கு ஒருவராக் பிறக்காமல், எல்லாரும் ஒரே நூற்றாண்டில்.	60eb96fc13eeb76bf775b6c44aaa35c48ef1bcff6a0ae425c8443bd0dfe5042c	ta	grammar-or-spelling
